0.000000000000000000e+00,0.000000000000000000e+00
2.083333333333333218e-02,0.000000000000000000e+00
4.166666666666666435e-02,-2.496086925388276145e-01
6.250000000000000000e-02,-1.062246802395790723e+00
8.333333333333332871e-02,-2.151022092612403736e+00
1.041666666666666574e-01,-3.318419561879696111e+00
1.250000000000000000e-01,-4.663989321415801470e+00
1.458333333333333148e-01,-5.059472335429822110e+00
1.666666666666666574e-01,-4.967242688838551246e+00
1.875000000000000000e-01,-5.350753196068263939e+00
2.083333333333333148e-01,-5.986473512833502042e+00
2.291666666666666574e-01,-6.455473527423301050e+00
2.500000000000000000e-01,-7.175978433730929140e+00
2.708333333333333148e-01,-7.534581527716998295e+00
2.916666666666666297e-01,-6.666341628772592287e+00
3.125000000000000000e-01,-5.788667934525413727e+00
3.333333333333333148e-01,-5.210297017340018044e+00
3.541666666666666297e-01,-5.451343389204559742e+00
3.750000000000000000e-01,-6.238783988346980891e+00
3.958333333333333148e-01,-6.854672973190069740e+00
4.166666666666666297e-01,-7.236395362297511014e+00
4.375000000000000000e-01,-7.300721932467503450e+00
4.583333333333333148e-01,-7.550531157446407349e+00
4.791666666666666297e-01,-8.134945825939389863e+00
5.000000000000000000e-01,-8.856729274267017615e+00
5.208333333333332593e-01,-9.637757361080154794e+00
5.416666666666666297e-01,-1.032706878612803791e+01
5.625000000000000000e-01,2.908694540771933816e+02
5.833333333333332593e-01,-1.066436573451564129e+01
6.041666666666666297e-01,-1.013015560845880714e+01
6.250000000000000000e-01,-9.256835007653457126e+00
6.458333333333332593e-01,-8.242860691036618448e+00
6.666666666666666297e-01,-6.832404982192755938e+00
6.875000000000000000e-01,-5.286365698034469318e+00
7.083333333333332593e-01,-5.026650311018212136e+00
7.291666666666666297e-01,-5.673895636613305982e+00
7.500000000000000000e-01,-6.462306974048825481e+00
7.708333333333332593e-01,-7.288324766201917271e+00
7.916666666666666297e-01,-7.954068765231749438e+00
8.125000000000000000e-01,-7.597676645912144977e+00
8.333333333333332593e-01,-6.732825354068566526e+00
8.541666666666666297e-01,-5.879187501636836899e+00
8.750000000000000000e-01,-4.919685934333738686e+00
8.958333333333332593e-01,-3.875014317430791166e+00
9.166666666666666297e-01,-3.068025228929530002e+00
9.375000000000000000e-01,-2.122688010959226546e+00
9.583333333333332593e-01,-9.254898678169753978e-01
9.791666666666666297e-01,-1.142963533784193686e-01
1.000000000000000000e+00,1.252886586562373950e-01
1.020833333333333259e+00,1.956567812954146390e-01
1.041666666666666519e+00,-4.114211434495258501e-01
1.062500000000000000e+00,-9.360929247856004665e-01
1.083333333333333259e+00,-3.330540874423322251e-01
1.104166666666666519e+00,2.806756974168758134e-01
1.125000000000000000e+00,4.820086275528909781e-01
1.145833333333333259e+00,-9.127762251097681911e-02
1.166666666666666519e+00,-1.227477807564148371e+00
1.187500000000000000e+00,-2.549833210899388192e+00
1.208333333333333259e+00,-4.185561760662234398e+00
1.229166666666666519e+00,-5.383542372630284234e+00
1.250000000000000000e+00,-5.857751462405849097e+00
1.270833333333333259e+00,-5.740975401301263048e+00
1.291666666666666519e+00,-5.012778622122004535e+00
1.312500000000000000e+00,-3.900068074423010067e+00
1.333333333333333259e+00,-2.640535612174040647e+00
1.354166666666666519e+00,-1.063711965335299325e+00
1.375000000000000000e+00,5.200305749900824281e-01
1.395833333333333259e+00,1.928482218527272529e+00
1.416666666666666519e+00,1.918532611005943522e+00
1.437500000000000000e+00,1.054129374494775728e+00
1.458333333333333259e+00,3.681411634707214553e-01
1.479166666666666519e+00,3.340766298928650180e-01
1.500000000000000000e+00,9.175802977795357585e-01
1.520833333333333259e+00,9.784546589285021412e-01
1.541666666666666519e+00,7.581748072279779205e-01
1.562500000000000000e+00,7.720736838973352167e-01
1.583333333333333259e+00,9.466898171434829923e-01
1.604166666666666519e+00,1.828099084636565230e+00
1.625000000000000000e+00,2.458358712563821324e+00
1.645833333333333259e+00,2.731455769006626788e+00
1.666666666666666519e+00,2.221125630363708137e+00
1.687500000000000000e+00,1.242670040128458053e+00
1.708333333333333259e+00,6.799648066617507425e-01
1.729166666666666519e+00,3.022635277478542548e-01
1.750000000000000000e+00,-1.050116374388556650e-01
1.770833333333333259e+00,3.379016015435785114e-01
1.791666666666666519e+00,1.325134561483564344e+00
1.812500000000000000e+00,1.898712040852786220e+00
1.833333333333333259e+00,1.418485872641778389e+00
1.854166666666666519e+00,3.967186464613998709e-01
1.875000000000000000e+00,-6.826792478396819241e-01
1.895833333333333259e+00,-1.839882183904149926e+00
1.916666666666666519e+00,-2.288219481511202691e+00
1.937500000000000000e+00,-2.042288278935664003e+00
1.958333333333333259e+00,-1.543142944599131372e+00
1.979166666666666519e+00,-3.085938834520871588e-01
2.000000000000000000e+00,7.989884724656415305e-01
2.020833333333333037e+00,7.878569245361572992e-01
2.041666666666666519e+00,1.416330551013857963e-01
2.062500000000000000e+00,-7.463875943780946542e-01
2.083333333333333037e+00,-4.803549400418263282e-01
2.104166666666666519e+00,5.747106873123357662e-01
2.125000000000000000e+00,4.117646671202053188e-01
2.145833333333333037e+00,1.795615804069565780e-01
2.166666666666666519e+00,1.057072030759824255e+00
