0.000000000000000000e+00,4.800624169082709503e-02
2.083333333333333218e-02,8.565320295621338398e-02
4.166666666666666435e-02,1.069323440612748172e-01
6.250000000000000000e-02,1.128806348713382729e-01
8.333333333333332871e-02,1.041400946938480510e-01
1.041666666666666574e-01,8.108516625300729586e-02
1.250000000000000000e-01,4.382156964925679882e-02
1.458333333333333148e-01,-7.629054454008230013e-03
1.666666666666666574e-01,-7.319269137973070938e-02
1.875000000000000000e-01,-1.531282586420621150e-01
2.083333333333333148e-01,-2.410113950333890309e-01
2.291666666666666574e-01,-3.213495787321297148e-01
2.500000000000000000e-01,-3.872655989720791836e-01
2.708333333333333148e-01,-4.388077693098943466e-01
2.916666666666666297e-01,-4.762323541099375834e-01
3.125000000000000000e-01,-5.077426899298844720e-01
3.333333333333333148e-01,-5.311320243232157123e-01
3.541666666666666297e-01,-5.408241339025995353e-01
3.750000000000000000e-01,-5.368250446320000924e-01
3.958333333333333148e-01,-5.194325574608201768e-01
4.166666666666666297e-01,-4.873671036169301973e-01
4.375000000000000000e-01,-4.579948565069694721e-01
4.583333333333333148e-01,-4.272528269276623658e-01
4.791666666666666297e-01,-3.834411259687163787e-01
5.000000000000000000e-01,-3.265071232873277274e-01
5.208333333333332593e-01,-2.734312804972131028e-01
5.416666666666666297e-01,-2.345797717805680471e-01
5.625000000000000000e-01,-1.937370799255913878e-01
5.833333333333332593e-01,-1.398698909217375719e-01
6.041666666666666297e-01,-8.548073087394410241e-02
6.250000000000000000e-01,-4.253938867164543114e-02
6.458333333333332593e-01,2.490774912608214112e-03
6.666666666666666297e-01,5.809893171395259792e-02
6.875000000000000000e-01,1.087102976800108090e-01
7.083333333333332593e-01,1.447713889032877510e-01
7.291666666666666297e-01,1.720234502960850120e-01
7.500000000000000000e-01,2.047759897277650620e-01
7.708333333333332593e-01,2.340356071863001763e-01
7.916666666666666297e-01,2.491209516970676052e-01
8.125000000000000000e-01,2.509029750566401651e-01
8.333333333333332593e-01,2.433861709276898821e-01
8.541666666666666297e-01,2.223050377090555474e-01
8.750000000000000000e-01,1.876670937313735521e-01
8.958333333333332593e-01,1.386652250208678105e-01
9.166666666666666297e-01,9.272457910838174944e-02
9.375000000000000000e-01,6.114122418805791048e-02
9.583333333333332593e-01,2.747647558043619237e-02
9.791666666666666297e-01,-1.632351051289768901e-02
1.000000000000000000e+00,-5.492270880035311081e-02
1.020833333333333259e+00,-7.923121576997385618e-02
1.041666666666666519e+00,-9.153552080059819407e-02
1.062500000000000000e+00,-1.072854516864342328e-01
1.083333333333333259e+00,-1.262255528188361287e-01
1.104166666666666519e+00,-1.358633807413418548e-01
1.125000000000000000e+00,-1.318144645110691515e-01
1.145833333333333259e+00,-1.297557635335274406e-01
1.166666666666666519e+00,-1.404962896328379729e-01
1.187500000000000000e+00,-1.479580219701822907e-01
1.208333333333333259e+00,-1.411377852685885004e-01
1.229166666666666519e+00,-1.199157526957018854e-01
1.250000000000000000e+00,-1.005028600804251382e-01
1.270833333333333259e+00,-9.391788463914696461e-02
1.291666666666666519e+00,-8.395824413317831691e-02
1.312500000000000000e+00,-5.975754029249521343e-02
1.333333333333333259e+00,-3.758798133562257782e-02
1.354166666666666519e+00,-2.828839821324138221e-02
1.375000000000000000e+00,-1.526688916812223018e-02
1.395833333333333259e+00,8.269964862488319787e-03
1.416666666666666519e+00,2.699082884321376413e-02
1.437500000000000000e+00,3.278654473168976513e-02
1.458333333333333259e+00,4.223268441275098567e-02
1.479166666666666519e+00,5.891630136915759069e-02
1.500000000000000000e+00,6.864625054808025373e-02
1.520833333333333259e+00,6.545334191606412555e-02
1.541666666666666519e+00,6.594696873962203887e-02
1.562500000000000000e+00,8.085062478630206106e-02
1.583333333333333259e+00,9.396512401465666187e-02
1.604166666666666519e+00,9.422706286540381837e-02
1.625000000000000000e+00,8.540574381640855806e-02
1.645833333333333259e+00,8.277482076772313402e-02
1.666666666666666519e+00,8.739282336515570571e-02
1.687500000000000000e+00,8.498339103961051466e-02
1.708333333333333259e+00,7.046021722065784476e-02
1.729166666666666519e+00,6.019140040885074400e-02
1.750000000000000000e+00,6.475482178766489572e-02
